number,value,datetime_start,datetime_complete,duration,params_ccp_alpha,params_drop_correlated,params_feature_selection,params_max_depth,params_n_estimators,params_n_jobs,params_number_features,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
0,50.59134108317846,2022-10-24 15:13:40.827561,2022-10-24 15:14:06.849988,0 days 00:00:26.022427,66.94888870521439,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=66.94888870521439,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.77151106392247,10.095676973339017,41.57090461940903,17.316902220343668,10.049814686197342,50.59134108317846,COMPLETE
1,51.29787848825074,2022-10-24 15:14:07.014960,2022-10-24 15:14:35.161933,0 days 00:00:28.146973,74.61438997695103,no,Lasso,10,50,1,11.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=ExtraTreesRegressor(ccp_alpha=74.61438997695103,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=11))])",no,Lasso,11.0,retained,no,16.699150058289234,9.739722193369417,41.98377094841663,17.305644131776535,9.782517126329006,51.29787848825074,COMPLETE
2,50.90780260949015,2022-10-24 15:14:35.319358,2022-10-24 15:15:25.705367,0 days 00:00:50.386009,73.81358694326958,no,FeatureImportance_ET,10,50,1,17.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=ExtraTreesRegressor(ccp_alpha=73.81358694326958,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=17))])",no,FeatureImportance_ET,17.0,retained,no,16.26575924455357,8.934445351730165,41.274427400082104,16.858913124598057,8.984766042838068,50.90780260949015,COMPLETE
3,50.66355706620053,2022-10-24 15:15:25.852695,2022-10-24 15:15:54.648432,0 days 00:00:28.795737,63.28637710069775,no,MutualInformation,10,50,1,22.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=63.28637710069775,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=22))])",no,MutualInformation,22.0,retained,no,16.881201324109668,10.133727856872428,41.22506807221004,17.423576422320323,10.123621566783173,50.66355706620053,COMPLETE
4,50.878600647296246,2022-10-24 15:15:54.790069,2022-10-24 15:16:21.740524,0 days 00:00:26.950455,52.07137888864909,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=52.07137888864909,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.28169193419868,9.752628665098307,40.598660538618894,16.953559237758142,9.771486342922959,50.878600647296246,COMPLETE
5,52.592646089007665,2022-10-24 15:16:21.901838,2022-10-24 15:17:11.902992,0 days 00:00:50.001154,72.6327091836818,no,FeatureImportance_ET,10,50,1,14.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=ExtraTreesRegressor(ccp_alpha=72.6327091836818,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=14))])",no,FeatureImportance_ET,14.0,retained,no,16.88905295768106,10.423404099080676,41.641430449673734,17.552027127686266,10.345682903368461,52.592646089007665,COMPLETE
6,51.7986296394351,2022-10-24 15:17:12.048562,2022-10-24 15:17:38.896514,0 days 00:00:26.847952,68.78746101452839,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=68.78746101452839,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.690140182560555,10.02414808524188,41.94340909197089,17.287251927425185,10.040808001003477,51.7986296394351,COMPLETE
7,49.24470435671253,2022-10-24 15:17:39.039238,2022-10-24 15:18:05.526396,0 days 00:00:26.487158,57.98546032568388,no,MutualInformation,10,50,1,10.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=57.98546032568388,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=10))])",no,MutualInformation,10.0,retained,no,16.45658032784482,9.230265043745034,41.33266430338692,16.862392833939946,9.216196574435235,49.24470435671253,COMPLETE
8,49.60150781480189,2022-10-24 15:18:05.679509,2022-10-24 15:18:32.295764,0 days 00:00:26.616255,53.51450913861298,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=53.51450913861298,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.27778190922922,9.546483455266653,40.65983973676352,16.88133048103948,9.565830728948251,49.60150781480189,COMPLETE
9,51.109270655522586,2022-10-24 15:18:32.438899,2022-10-24 15:18:59.373197,0 days 00:00:26.934298,65.46780765124223,,FeatureWiz,10,50,1,,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureWiz',
                                             model=ExtraTreesRegressor(ccp_alpha=65.46780765124223,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120)))])",no,FeatureWiz,,retained,no,16.745040115533147,9.79544976690356,41.58122314896698,17.35891769456569,9.788848636980129,51.109270655522586,COMPLETE
10,49.051408257725605,2022-10-24 15:18:59.530101,2022-10-24 15:19:27.440548,0 days 00:00:27.910447,51.450212872099414,no,MutualInformation,10,50,1,18.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=51.450212872099414,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=18))])",no,MutualInformation,18.0,retained,no,16.345445995734465,9.421405116428096,40.41852453892593,16.88462358990034,9.481250214272254,49.051408257725605,COMPLETE
11,49.30591932904802,2022-10-24 15:19:27.587351,2022-10-24 15:19:57.920394,0 days 00:00:30.333043,50.13580355878099,no,MutualInformation,10,50,1,29.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=50.13580355878099,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=29))])",no,MutualInformation,29.0,retained,no,16.225571020889703,9.999939892057261,39.9360275031207,16.83411122915253,9.97245594774063,49.30591932904802,COMPLETE
12,50.31454722513414,2022-10-24 15:19:58.055492,2022-10-24 15:20:14.435427,0 days 00:00:16.379935,57.447052042535965,yes,MutualInformation,10,50,1,7.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=57.447052042535965,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=7))])",yes,MutualInformation,7.0,retained,no,16.202480611432197,8.640070249209858,41.31290372791284,16.712257972494083,8.706723818755995,50.31454722513414,COMPLETE
13,51.95922797205645,2022-10-24 15:20:14.596271,2022-10-24 15:20:41.928208,0 days 00:00:27.331937,56.6159354192207,no,Lasso,10,50,1,8.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=ExtraTreesRegressor(ccp_alpha=56.6159354192207,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=8))])",no,Lasso,8.0,retained,no,16.635401637181328,9.610181217797981,41.35876772920978,17.336583239123815,9.607841673982563,51.95922797205645,COMPLETE
14,51.18975969296735,2022-10-24 15:20:42.069999,2022-10-24 15:21:12.848320,0 days 00:00:30.778321,58.261979806506616,yes,FeatureImportance_ET,10,50,1,21.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=ExtraTreesRegressor(ccp_alpha=58.261979806506616,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=21))])",yes,FeatureImportance_ET,21.0,retained,no,16.400160280714783,9.670589024608184,40.910856224296005,17.103689011062617,9.661452586031327,51.18975969296735,COMPLETE
15,51.242848557297144,2022-10-24 15:21:12.997796,2022-10-24 15:21:23.445963,0 days 00:00:10.448167,58.68074409860039,yes,ANOVA,10,50,1,27.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='yes',
                                             method='ANOVA',
                                             model=ExtraTreesRegressor(ccp_alpha=58.68074409860039,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=27))])",yes,ANOVA,27.0,retained,no,16.406282059284987,9.669482750152582,40.95985715984543,17.11009415251991,9.662854041450515,51.242848557297144,COMPLETE
16,53.94788912899941,2022-10-24 15:21:23.595045,2022-10-24 15:21:48.861445,0 days 00:00:25.266400,55.86658787866691,no,MutualInformation,10,50,1,1.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=55.86658787866691,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=1))])",no,MutualInformation,1.0,retained,no,16.81415344919468,9.020124248775454,44.520689206554216,17.32780621025629,9.019897590566584,53.94788912899941,COMPLETE
17,49.51391378369042,2022-10-24 15:21:49.036719,2022-10-24 15:22:16.223070,0 days 00:00:27.186351,53.23326336778028,no,MutualInformation,10,50,1,15.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='MutualInformation',
                                             model=ExtraTreesRegressor(ccp_alpha=53.23326336778028,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=15))])",no,MutualInformation,15.0,retained,no,16.294995889636038,9.425002847362494,40.94371207363742,16.737456679039262,9.422383911841269,49.51391378369042,COMPLETE
18,52.461832761799066,2022-10-24 15:22:16.391609,2022-10-24 15:23:06.100423,0 days 00:00:49.708814,51.96355653445889,no,FeatureImportance_ET,10,50,1,13.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=ExtraTreesRegressor(ccp_alpha=51.96355653445889,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=13))])",no,FeatureImportance_ET,13.0,retained,no,16.218635508879398,9.759076449474907,40.60166985225417,16.92055750983695,9.762462012768866,52.461832761799066,COMPLETE
19,50.195692289895646,2022-10-24 15:23:06.251439,2022-10-24 15:23:35.178784,0 days 00:00:28.927345,50.7568649180808,no,Lasso,10,50,1,20.0,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_month',
                                                      'Fdate_quarter'])],
                ('featureselection',
                 FeatureSelectionTransformer(drop_correlated='no',
                                             method='Lasso',
                                             model=ExtraTreesRegressor(ccp_alpha=50.7568649180808,
                                                                       max_depth=10,
                                                                       n_estimators=50,
                                                                       n_jobs=1,
                                                                       random_state=120),
                                             number=20))])",no,Lasso,20.0,retained,no,15.833866619185331,8.820488444327953,40.335126635326326,16.502661012182983,8.895312366481885,50.195692289895646,COMPLETE
